id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1457630062799380481,1457548024754814980,2021-11-08 14:14:23 India Standard Time,2021-11-08,14:14:23,+0530,2905924871,colorosglobal,ColorOS,,"@Ram_4798 Hey there, Ram! Security patch upgrades for OPPO F17 are released every quarter and will be pushed to your device as soon as they are available. For more information, visit  https://t.co/uCma1rEhsC!",en,[],['http://security.oppo.com'],[],0,0,0,[],[],https://twitter.com/colorosglobal/status/1457630062799380481,False,,0,,,,,,,,"[{'screen_name': 'Ram_4798', 'name': 'Ram', 'id': '841224865558478848'}]",,,,
1457605540754952194,1457548024754814980,2021-11-08 12:36:56 India Standard Time,2021-11-08,12:36:56,+0530,2905924871,colorosglobal,ColorOS,,"@malavp024 The ColorOS 12 beta version for OPPO F17 will begin in the 2nd half of 2022. Continue to follow us for further update announcements, MaLav!",en,[],[],[],0,0,0,[],[],https://twitter.com/colorosglobal/status/1457605540754952194,False,,0,,,,,,,,"[{'screen_name': 'malavp024', 'name': 'MaLaV PaTeL', 'id': '1430897823675944960'}]",,,,
